"ID","OWNERID","ISDELETED","NAME","RECORDTYPEID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","ACTIVE_MRK__C","PARENT_RULE_ID_MRK__C","PROFILE_MRK__C","RECORD_TYPE_NAME_MRK__C","SALES_TEAM_MRK__C","TERRITORY_MRK__C","TERRITORY_NAME_MRK__C","USER_MRK__C"
"a3NU0000000H0nZMAS","005U0000000YGi8IAG","false","97","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxmtIAA"
"a3NU0000000H0naMAC","005U0000000YGi8IAG","false","98","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxoBIAQ"
"a3NU0000000H0nbMAC","005U0000000YGi8IAG","false","99","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxpmIAA"
"a3NU0000000H0ncMAC","005U0000000YGi8IAG","false","100","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxArIAI"
"a3NU0000000H0ndMAC","005U0000000YGi8IAG","false","101","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxLQIAY"
"a3NU0000000H0neMAC","005U0000000YGi8IAG","false","102","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxajIAA"
"a3NU0000000H0nfMAC","005U0000000YGi8IAG","false","103","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxniIAA"
"a3NU0000000H0ngMAC","005U0000000YGi8IAG","false","104","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxV1IAI"
"a3NU0000000H0nhMAC","005U0000000YGi8IAG","false","105","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxwGIAQ"
"a3NU0000000H0niMAC","005U0000000YGi8IAG","false","106","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyZ4IAI"
"a3NU0000000H0njMAC","005U0000000YGi8IAG","false","107","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxjCIAQ"
"a3NU0000000H0nkMAC","005U0000000YGi8IAG","false","108","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxRQIAY"
"a3NU0000000H0nlMAC","005U0000000YGi8IAG","false","109","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxmIIAQ"
"a3NU0000000H0nmMAC","005U0000000YGi8IAG","false","110","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hy3BIAQ"
"a3NU0000000H0nnMAC","005U0000000YGi8IAG","false","111","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxlQIAQ"
"a3NU0000000H0noMAC","005U0000000YGi8IAG","false","112","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxCZIAY"
"a3NU0000000H0npMAC","005U0000000YGi8IAG","false","113","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxU3IAI"
"a3NU0000000H0nqMAC","005U0000000YGi8IAG","false","114","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxwiIAA"
"a3NU0000000H0nrMAC","005U0000000YGi8IAG","false","115","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxf6IAA"
"a3NU0000000H0nsMAC","005U0000000YGi8IAG","false","116","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxzGIAQ"
"a3NU0000000H0ntMAC","005U0000000YGi8IAG","false","117","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxsUIAQ"
"a3NU0000000H0nuMAC","005U0000000YGi8IAG","false","118","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxNiIAI"
"a3NU0000000H0nvMAC","005U0000000YGi8IAG","false","119","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyMKIAY"
"a3NU0000000H0nwMAC","005U0000000YGi8IAG","false","120","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000000qVA2IAM"
"a3NU0000000H0nxMAC","005U0000000YGi8IAG","false","121","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxDbIAI"
"a3NU0000000H0nyMAC","005U0000000YGi8IAG","false","122","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyG6IAI"
"a3NU0000000H0nzMAC","005U0000000YGi8IAG","false","123","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxKvIAI"
"a3NU0000000H0o0MAC","005U0000000YGi8IAG","false","124","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxzPIAQ"
"a3NU0000000H0o1MAC","005U0000000YGi8IAG","false","125","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyYaIAI"
"a3NU0000000H0o2MAC","005U0000000YGi8IAG","false","126","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxkYIAQ"
"a3NU0000000H0o3MAC","005U0000000YGi8IAG","false","127","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxCEIAY"
"a3NU0000000H0o4MAC","005U0000000YGi8IAG","false","128","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxMoIAI"
"a3NU0000000H0o5MAC","005U0000000YGi8IAG","false","129","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxyUIAQ"
"a3NU0000000H0o6MAC","005U0000000YGi8IAG","false","130","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxQIIAY"
"a3NU0000000H0o7MAC","005U0000000YGi8IAG","false","131","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyTzIAI"
"a3NU0000000H0o8MAC","005U0000000YGi8IAG","false","132","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxQ1IAI"
"a3NU0000000H0o9MAC","005U0000000YGi8IAG","false","133","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyEVIAY"
"a3NU0000000H0oAMAS","005U0000000YGi8IAG","false","134","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyVcIAI"
"a3NU0000000H0oBMAS","005U0000000YGi8IAG","false","135","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxmGIAQ"
"a3NU0000000H0oCMAS","005U0000000YGi8IAG","false","136","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxChIAI"
"a3NU0000000H0oDMAS","005U0000000YGi8IAG","false","137","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyRTIAY"
"a3NU0000000H0oEMAS","005U0000000YGi8IAG","false","138","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyBwIAI"
"a3NU0000000H0oFMAS","005U0000000YGi8IAG","false","139","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hySuIAI"
"a3NU0000000H0oGMAS","005U0000000YGi8IAG","false","140","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyYPIAY"
"a3NU0000000H0oHMAS","005U0000000YGi8IAG","false","141","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxdNIAQ"
"a3NU0000000H0oIMAS","005U0000000YGi8IAG","false","142","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyRjIAI"
"a3NU0000000H0oJMAS","005U0000000YGi8IAG","false","143","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-05T17:00:16.000Z","005U0000000pD4vIAE","2014-09-05T17:00:16.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hzHXIAY"
"a3NU0000000H0oKMAS","005U0000000YGi8IAG","false","144","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxHaIAI"
"a3NU0000000H0oLMAS","005U0000000YGi8IAG","false","145","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxuZIAQ"
"a3NU0000000H0oMMAS","005U0000000YGi8IAG","false","146","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hy3oIAA"
"a3NU0000000H0oNMAS","005U0000000YGi8IAG","false","147","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxBaIAI"
"a3NU0000000H0oOMAS","005U0000000YGi8IAG","false","148","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxZiIAI"
"a3NU0000000H0oPMAS","005U0000000YGi8IAG","false","149","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxi7IAA"
"a3NU0000000H0oQMAS","005U0000000YGi8IAG","false","150","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hy1ZIAQ"
"a3NU0000000H0oRMAS","005U0000000YGi8IAG","false","151","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxSqIAI"
"a3NU0000000H0oSMAS","005U0000000YGi8IAG","false","152","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxf5IAA"
"a3NU0000000H0oTMAS","005U0000000YGi8IAG","false","153","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hzIJIAY"
"a3NU0000000H0oUMAS","005U0000000YGi8IAG","false","154","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxBbIAI"
"a3NU0000000H0oVMAS","005U0000000YGi8IAG","false","155","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyNwIAI"
"a3NU0000000H0oWMAS","005U0000000YGi8IAG","false","156","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxB8IAI"
"a3NU0000000H0oXMAS","005U0000000YGi8IAG","false","157","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxM0IAI"
"a3NU0000000H0oYMAS","005U0000000YGi8IAG","false","158","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxl7IAA"
"a3NU0000000H0oZMAS","005U0000000YGi8IAG","false","159","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxtcIAA"
"a3NU0000000H0oaMAC","005U0000000YGi8IAG","false","160","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxXtIAI"
"a3NU0000000H0obMAC","005U0000000YGi8IAG","false","161","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxdFIAQ"
"a3NU0000000H0ocMAC","005U0000000YGi8IAG","false","162","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxuGIAQ"
"a3NU0000000H0odMAC","005U0000000YGi8IAG","false","163","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxhxIAA"
"a3NU0000000H0oeMAC","005U0000000YGi8IAG","false","164","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hx7kIAA"
"a3NU0000000H0ofMAC","005U0000000YGi8IAG","false","165","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hy5jIAA"
"a3NU0000000H0ogMAC","005U0000000YGi8IAG","false","166","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hy3wIAA"
"a3NU0000000H0ohMAC","005U0000000YGi8IAG","false","167","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hx7CIAQ"
"a3NU0000000H0oiMAC","005U0000000YGi8IAG","false","168","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxNHIAY"
"a3NU0000000H0ojMAC","005U0000000YGi8IAG","false","169","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxQqIAI"
"a3NU0000000H0okMAC","005U0000000YGi8IAG","false","170","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyKLIAY"
"a3NU0000000H0olMAC","005U0000000YGi8IAG","false","171","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyKFIAY"
"a3NU0000000H0omMAC","005U0000000YGi8IAG","false","172","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxeQIAQ"
"a3NU0000000H0onMAC","005U0000000YGi8IAG","false","173","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxEyIAI"
