"ID","OWNERID","ISDELETED","NAME","RECORDTYPEID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","ACTIVE_VOD__C","CHILD_OBJECT_NAME_VOD__C","CHILD_RELATIONSHIP_VOD__C","INCLUDE_RELATED_OBJECTS_VOD__C","OBJECT_NAME_VOD__C","PARENT_OBJECT_NAME_VOD__C","PROFILE_ID_VOD__C","RELATIONSHIP_FIELD_VOD__C","RELATIONSHIP_NAME_VOD__C","TYPE_VOD__C","WHERE_CLAUSE_VOD__C","PROFILE_NAME_VOD__C","META_DATA_ONLY_VOD__C","ACCOUNT_LOOKUP_FIELD_VOD__C","DEVICE_VOD__C","EXCLUDE_FIELD_LIST_VOD__C","FIELD_LIST_VOD__C","EXTERNAL_ID_VOD__C","INCLUDE_ATTACHMENTS_VOD__C","ENABLE_ENHANCED_SYNC_VOD__C","MRK_EXTERNAL_ID__C"
"a0xU00000042iqjIAA","005U0000000XLdfIAG","false","TSM-0000538","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Cycle_Plan_Detail_vod__c","Cycle_Plan_Target_vod__c","","","Cycle_Plan_Details__r","R","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqkIAA","005U0000000XLdfIAG","false","TSM-0000539","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Cycle_Plan_Target_vod__c","","","","","T","WHERE ( Cycle_Plan_vod__r.Territory_vod__c in (@@VOD_MY_TERRITORY@@) OR Cycle_Plan_vod__r.OwnerId = @@VOD_SF_USER_ID@@ )","","false","Cycle_Plan_Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU00000042iqlIAA","005U0000000XLdfIAG","false","TSM-0000540","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Cycle_Plan_vod__c","","","","","T","WHERE ( Territory_vod__c in (@@VOD_MY_TERRITORY@@) OR OwnerId = @@VOD_SF_USER_ID@@ )","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqmIAA","005U0000000XLdfIAG","false","TSM-0000541","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Document","","","","","F","WHERE (Name like 'VMobile-image%' or Name like 'Media_Viewer_Splash-full%' or Keywords like '%offline%')","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqnIAA","005U0000000XLdfIAG","false","TSM-0000542","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Event","","","","","F","WHERE (ActivityDateTime >= LAST_N_DAYS:30 OR ActivityDate >= LAST_N_DAYS:30) AND @@VOD_USERS_IN_MY_TERRITORY:OwnerId@@","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqoIAA","005U0000000XLdfIAG","false","TSM-0000543","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Group","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqpIAA","005U0000000XLdfIAG","false","TSM-0000544","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Key_Message_vod__c","","","","","F","WHERE (Active_vod__c = true OR (Active_vod__c = false AND LastModifiedDate >= LAST_N_DAYS:60 ))","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqqIAA","005U0000000XLdfIAG","false","TSM-0000545","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","true","Medical_Event_vod__c","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqrIAA","005U0000000XLdfIAG","false","TSM-0000546","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Message_vod__c","","","","","F","WHERE Language_vod__c in (@@VOD_USER_LANG_CD@@,'en_US')","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqsIAA","005U0000000XLdfIAG","false","TSM-0000547","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Metric_Configuration_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqtIAA","005U0000000XLdfIAG","false","TSM-0000548","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","My_Setup_Products_vod__c","","","","","F","WHERE OwnerID = @@VOD_SF_USER_ID@@","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iquIAA","005U0000000XLdfIAG","false","TSM-0000549","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Preferences_vod__c","","","","","F","Where OwnerId = @@VOD_SF_USER_ID@@","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqvIAA","005U0000000XLdfIAG","false","TSM-0000550","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Product_Group_vod__c","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqwIAA","005U0000000XLdfIAG","false","TSM-0000551","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Product_Metrics_vod__c","","","","","T","WHERE Account_vod__r.Name != null","","false","Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU00000042iqxIAA","005U0000000XLdfIAG","false","TSM-0000552","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Product_Plan_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqyIAA","005U0000000XLdfIAG","false","TSM-0000553","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Product_Strategy_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqzIAA","005U0000000XLdfIAG","false","TSM-0000554","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Product_Tactic_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042ir0IAA","005U0000000XLdfIAG","false","TSM-0000555","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Product_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042ir1IAA","005U0000000XLdfIAG","false","TSM-0000556","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","RecordType","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042ir2IAA","005U0000000XLdfIAG","false","TSM-0000557","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Sample_Inventory_Item_vod__c","Sample_Inventory_vod__c","","","Sample_Inventory_vod__r","R","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042ir3IAA","005U0000000XLdfIAG","false","TSM-0000558","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Sample_Inventory_vod__c","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042ir4IAA","005U0000000XLdfIAG","false","TSM-0000559","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Sample_Limit_vod__c","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042ir5IAA","005U0000000XLdfIAG","false","TSM-0000560","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Sample_Lot_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042ir6IAA","005U0000000XLdfIAG","false","TSM-0000561","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Sample_Transaction_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042ir7IAA","005U0000000XLdfIAG","false","TSM-0000562","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Sync_Tracking_vod__c","","","","","T","","","true","","WinModern_vod","","","","false","false",""
"a0xU00000042ir8IAA","005U0000000XLdfIAG","false","TSM-0000563","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Task","Call2_vod__c","","","Tasks","R","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042ir9IAA","005U0000000XLdfIAG","false","TSM-0000564","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Territory","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042irAIAQ","005U0000000XLdfIAG","false","TSM-0000565","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Time_Off_Territory_vod__c","","","","","T","WHERE @@VOD_USERS_IN_MY_TERRITORY:OwnerId@@","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042irBIAQ","005U0000000XLdfIAG","false","TSM-0000566","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","TSF_vod__c","","","","","T","WHERE Account_vod__r.Name != null","","false","Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU00000042irCIAQ","005U0000000XLdfIAG","false","TSM-0000567","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","User","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042irDIAQ","005U0000000XLdfIAG","false","TSM-0000568","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","UserTerritory","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042irEIAQ","005U0000000XLdfIAG","false","TSM-0000569","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Veeva_Settings_vod__c","","","","","F","WHERE SetupOwnerId in (@@VOD_SF_PROFILEID@@, @@VOD_MY_ORGID@@)","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042irFIAQ","005U0000000XLdfIAG","false","TSM-0000570","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","View_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042irGIAQ","005U0000000XLdfIAG","false","TSM-0000571","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","false","","","false","Contract_vod__c","","","","","T","","","false","","iPad_vod","","","","false","false",""
"a0xU00000042irHIAQ","005U0000000XLdfIAG","false","TSM-0000572","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","false","","","false","Contract_Line_vod__c","Contract_vod__c","","","Contract_Lines_vod__r","R","","","false","","iPad_vod","","","","false","false",""
"a0xU00000042irIIAQ","005U0000000XLdfIAG","false","TSM-0000573","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","false","","","false","Contract_Partner_vod__c","Contract_vod__c","","","Contract_Partners_vod__r","R","WHERE Account_vod__c IN (SELECT Id FROM Account)","","false","Account_vod__c","iPad_vod","","","","false","false",""
"a0xU00000042irJIAQ","005U0000000XLdfIAG","false","TSM-0000574","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","false","","","false","Data_Change_Request_vod__c","","","","","T","Where Account_vod__c in (select Id from Account)","","false","Account_vod__c","iPad_vod","","","","false","false",""
"a0xU00000042irKIAQ","005U0000000XLdfIAG","false","TSM-0000575","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","false","","","false","DCR_Field_Type_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU00000042irLIAQ","005U0000000XLdfIAG","false","TSM-0000576","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","false","","","false","Data_Change_Request_Line_vod__c","Data_Change_Request_vod__c","","","Data_Change_Request_Lines_vod__r","R","","","false","","iPad_vod","","","","false","false",""
"a0xU00000042irMIAQ","005U0000000XLdfIAG","false","TSM-0000577","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Event_Attendee_vod__c","","","","","F","WHERE Medical_Event_vod__r.Name != null","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042irNIAQ","005U0000000XLdfIAG","false","TSM-0000578","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","false","","","false","Bookmark_vod__c","","","","","F","WHERE OwnerId = @@VOD_SF_USER_ID@@","","false","","iPad_vod","","","","false","false",""
"a0xU00000042irOIAQ","005U0000000XLdfIAG","false","TSM-0000579","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Sales_Transaction_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU0000004RVFhIAO","005U0000000nwrsIAA","false","TSM-0000581","012U0000000Iqc9IAC","2014-02-01T01:52:10.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","true","false","","","true","","","false","Address_vod__c","","00eU0000000sGpgIAE","","","T","WHERE Id = '000000000noresults'","MRK - Sales Director","true","","iPad_vod","","","MRK_VMOC_402_1000","false","false",""
"a0xU0000004RVFiIAO","005U0000000nwrsIAA","false","TSM-0000582","012U0000000Iqc9IAC","2014-02-01T01:52:10.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","true","false","","","true","","","false","Call2_vod__c","","00eU0000000sGpgIAE","","","T","WHERE Id = '000000000noresults'","MRK - Sales Director","true","","iPad_vod","","","MRK_VMOC_402_1001","false","false",""
"a0xU0000004RVFjIAO","005U0000000nwrsIAA","false","TSM-0000583","012U0000000Iqc9IAC","2014-02-01T01:52:10.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","true","false","","","true","","","false","Account","","00eU0000000sGpgIAE","","","T","WHERE Id = '000000000noresults'","MRK - Sales Director","true","","iPad_vod","","","MRK_VMOC_402_1002","false","false",""
"a0xU0000004RVFkIAO","005U0000000nwrsIAA","false","TSM-0000584","012U0000000Iqc9IAC","2014-02-01T01:52:10.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","true","false","","","true","","","false","Child_Account_vod__c","","00eU0000000sGpgIAE","","","T","WHERE Id = '000000000noresults'","MRK - Sales Director","true","","iPad_vod","","","MRK_VMOC_402_1003","false","false",""
"a0xU0000004RVFlIAO","005U0000000nwrsIAA","false","TSM-0000585","012U0000000Iqc9IAC","2014-02-01T01:52:10.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","true","false","","","true","","","false","AccountShare","","00eU0000000sGpgIAE","","","T","WHERE Id = '000000000noresults'","MRK - Sales Director","true","","iPad_vod","","","MRK_VMOC_402_1004","false","false",""
"a0xU0000004RVFmIAO","005U0000000nwrsIAA","false","TSM-0000586","012U0000000Iqc9IAC","2014-02-01T01:52:10.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","true","false","","","true","","","false","Contact","","00eU0000000sGpgIAE","","","T","WHERE Id = '000000000noresults'","MRK - Sales Director","true","","iPad_vod","","","MRK_VMOC_402_1005","false","false",""
"a0xU0000004sOgiIAE","005U0000000XLdfIAG","false","TSM-0000593","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","VMobile_Home_Page_Layout_vod__c","","","","","F","","","true","","iPad_vod","","","","false","false",""
"a0xU0000004sOgjIAE","005U0000000XLdfIAG","false","TSM-0000594","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","VMobile_Home_Page_Layout_vod__c","","","","","F","","","true","","WinModern_vod","","","","false","false",""
"a0xU0000004sOgkIAE","005U0000000XLdfIAG","false","TSM-0000595","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Alert_vod__c","","","","","T","Where Activation_Date_vod__c <= TODAY AND Expiration_Date_vod__c > TODAY AND Public_vod__c = TRUE","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOglIAE","005U0000000XLdfIAG","false","TSM-0000596","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Alert_vod__c","","","","","T","Where Activation_Date_vod__c <= TODAY AND Expiration_Date_vod__c > TODAY AND Public_vod__c = TRUE","","false","","WinModern_vod","","","","false","false",""
"a0xU0000004sOgmIAE","005U0000000XLdfIAG","false","TSM-0000597","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Alert_User_Action_vod__c","Alert_vod__c","","","Alert_User_Actions__r","C","WHERE Alert_vod__r.Activation_Date_vod__c <= TODAY AND Alert_vod__r.Expiration_Date_vod__c > TODAY AND User_vod__c = @@VOD_SF_USER_ID@@","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOgnIAE","005U0000000XLdfIAG","false","TSM-0000598","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Alert_User_Action_vod__c","Alert_vod__c","","","Alert_User_Actions__r","C","WHERE Alert_vod__r.Activation_Date_vod__c <= TODAY AND Alert_vod__r.Expiration_Date_vod__c > TODAY AND User_vod__c = @@VOD_SF_USER_ID@@","","false","","WinModern_vod","","","","false","false",""
"a0xU0000004sOgoIAE","005U0000000XLdfIAG","false","TSM-0000599","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Alert_Profile_vod__c","Alert_vod__c","","","Alert_Profile_vod__r","C","WHERE Alert_vod__r.Activation_Date_vod__c <= TODAY AND Alert_vod__r.Expiration_Date_vod__c > TODAY AND Alert_vod__r.Public_vod__c = FALSE AND Profile_vod__c = @@VOD_SF_PROFILEID@@","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOgpIAE","005U0000000XLdfIAG","false","TSM-0000600","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Alert_Profile_vod__c","Alert_vod__c","","","Alert_Profile_vod__r","C","WHERE Alert_vod__r.Activation_Date_vod__c <= TODAY AND Alert_vod__r.Expiration_Date_vod__c > TODAY AND Alert_vod__r.Public_vod__c = FALSE AND Profile_vod__c = @@VOD_SF_PROFILEID@@","","false","","WinModern_vod","","","","false","false",""
"a0xU0000004sOgqIAE","005U0000000XLdfIAG","false","TSM-0000601","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Pricing_Rule_vod__c","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU0000004sOgrIAE","005U0000000XLdfIAG","false","TSM-0000602","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Order_vod__c","","","","","T","WHERE Account_vod__r.Name != null","","false","Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU0000004sOgsIAE","005U0000000XLdfIAG","false","TSM-0000603","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Order_Line_vod__c","Order_vod__c","","","Order_Lines_vod__r","R","","","false","","WinModern_vod","","","","false","false",""
"a0xU0000004sOgtIAE","005U0000000XLdfIAG","false","TSM-0000604","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Order_Campaign_vod__c","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU0000004sOguIAE","005U0000000XLdfIAG","false","TSM-0000605","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","true","Coaching_Report_vod__c","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU0000004sOgvIAE","005U0000000XLdfIAG","false","TSM-0000606","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Directory_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOgwIAE","005U0000000XLdfIAG","false","TSM-0000607","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Directory_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU0000004sOgxIAE","005U0000000XLdfIAG","false","TSM-0000608","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Analytics_Data_Channel_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOgyIAE","005U0000000XLdfIAG","false","TSM-0000609","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Analytics_Files_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
